obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
811,1718302946,13170.1,20240613 13:22:26,13:22:26,5,3136,albert,1718302938,0.001650906,1.650905998,10.93418887,635.8592857,441.281296,43.39546157,62.53019887,0.098797324,2.897203972,0.096963105,0.060763901,353.9751769,34.63282356,33.1876,5.105605547,69.50673899,3.504560688,5.042044468,1.601044859,-72.8049545,-34.84354789,-2.756402614,243.5702719,31.87004738,1.652779368,10.93418887,714.3881303,683.8857758,3.375224316,64.94895461,1.650905998,33.72235492,35.63295664,-1.54E-05,111.382537,0,0,1,0,50826,2012.032704,1650.470569,0.820300071,0.175929137,6,0.5,0: Broadleaf,2,TRUE,1718302938,635.8592857,675.3639286,35.6373,33.72467143,634.8607857,35.44778929,500.0067857,98.239675,0.100005289,32.96452143,33.1876,999.9,0,0,9992.659643,0,12.00556071,-39.50452143,659.3569643,698.9351429,1.912629643,675.3639286,33.72467143,3.500995,3.3131,26.62457857,25.69123571,2000.027143,0.979995,0.020004739,0,2.044335714,0,23783.71786,17338.42857,41.87928571,42.28764286,41.59785714,40.81653571,41.29646429,1960.017143,40.01,0,1718302964,0,0,--:--:--,1714664385,1714664385,0,-0.114,0.012,2.063,0.207,420,26,0.24,0.06,-39.2148025,-6.205135835,0.609695587,0,2.004279412,0.546351419,0.229890351,-1,1.91206475,0.012346379,0.001477963,1,1,2,2-Jan,3.12163,2.77773,0.128097,0.134324,0.151215,0.145711,25969.7,24977.2,30336.3,29118.5,35557.9,32743,46443.7,43290.1,1.78688,1.9079,0.13721,0,30.9643,999.9,59.2,34.6,33.2899,63.9385,19.4671,1,0.347635,0,20.2554,5.22687,11.974,4.969,3.28973,9999,9999,9999,999.9,4.97276,1.87729,1.87546,1.8782,1.87491,1.87848,1.8756,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.022,0.1895,0.256514706,0.001564482,-8.55E-07,3.65E-10,0.189522288,0,0,0,1,2102,1,21,60642.7,60642.7,1.69434,2.55249,1.39893,2.29858,1.44897,2.52197,39.6669,13.738,18,474.078,525.148,31.8385,31.6711,30,31.3419,31.3929,33.9803,0,100,-999.9,721.037,35.1136,100.337,99.5547,NA
812,1718302951,13175.1,20240613 13:22:31,13:22:31,5,3136,albert,1718302944,0.001643911,1.643910957,10.94872576,653.0574444,456.8210903,44.92334953,64.22104509,0.09826588,2.897749899,0.09645148,0.060442401,353.8320793,34.63507158,33.19182222,5.106815263,69.49180253,3.504114808,5.042486568,1.602700455,-72.49647319,-35.26600694,-2.789375952,243.2802233,32.28486996,1.651546626,10.94872576,731.7358499,701.0036545,3.417711731,64.94895461,1.643910957,33.71987618,35.6223965,-2.18E-05,111.382537,0,0,1,0,51073,2011.219344,1649.803369,0.82030007,0.175929135,6,0.5,0: Broadleaf,2,TRUE,1718302944,653.0574444,693.0917037,35.6329963,33.72184815,652.0430741,35.44347778,500.0231111,98.23901111,0.100033381,32.96608148,33.19182222,999.9,0,0,9995.856296,0,11.18527037,-40.03415185,677.1875185,717.2794815,1.911151111,693.0917037,33.72184815,3.500549259,3.312800741,26.62241111,25.68971111,2000.034074,0.979995,0.020004707,0,2.06322963,0,23811.28889,17338.48889,41.83311111,42.27985185,41.56222222,40.80977778,41.27507407,1960.024074,40.01,0,1718302969,0,0,--:--:--,1714664385,1714664385,0,-0.114,0.012,2.063,0.207,420,26,0.24,0.06,-39.6841025,-6.337628893,0.618753374,0,2.028670588,0.399229957,0.216592997,-1,1.91158375,-0.010561238,0.002650639,1,1,2,2-Jan,3.12156,2.77773,0.130279,0.136498,0.151189,0.145707,25905.1,24914.2,30336.8,29118.3,35559.8,32742.9,46444.4,43289.6,1.7869,1.90795,0.13794,0,30.9575,999.9,59.2,34.6,33.2892,63.8285,19.5713,1,0.347632,0,20.2554,5.22792,11.974,4.9695,3.28973,9999,9999,9999,999.9,4.97275,1.87729,1.87545,1.8782,1.87488,1.87845,1.8756,1.87679,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.037,0.1895,0.256514706,0.001564482,-8.55E-07,3.65E-10,0.189522288,0,0,0,1,2102,1,21,60642.8,60642.8,1.72852,2.55371,1.39893,2.29858,1.44897,2.58545,39.6669,13.7293,18,474.092,525.195,31.8386,31.6719,30,31.3419,31.3943,34.6751,0,100,-999.9,741.396,35.1136,100.339,99.5536,NA
813,1718302956,13180.1,20240613 13:22:36,13:22:36,5,3136,albert,1718302948,0.001644717,1.64471712,11.30027274,668.5113929,466.1814686,45.84365738,65.74050947,0.09829873,2.898753935,0.096483746,0.060462619,353.803486,34.63580408,33.19104286,5.106591947,69.47599077,3.50364252,5.042954381,1.602949427,-72.53202497,-34.89846743,-2.759360992,243.6136326,32.64896522,1.649094222,11.30027274,749.3326863,718.1038303,3.429624246,64.94895461,1.64471712,33.71814633,35.62144545,3.26E-07,111.382537,0,0,1,0,50957,2011.0568,1649.670035,0.820300071,0.175929136,6,0.5,0: Broadleaf,2,TRUE,1718302948,668.5113929,709.0119286,35.62833571,33.71998214,667.4829286,35.43881786,500.0141786,98.23865,0.100002368,32.96773214,33.19104286,999.9,0,0,10001.64964,0,11.02787143,-40.50038571,693.2091429,733.7538929,1.908362143,709.0119286,33.71998214,3.500079643,3.312605,26.62013214,25.68871786,2000.028929,0.979994821,0.020004843,0,2.079632143,0,23836.84643,17338.44286,41.79442857,42.27657143,41.57121429,40.81657143,41.28092857,1960.018929,40.01,0,1718302974,0,0,--:--:--,1714664385,1714664385,0,-0.114,0.012,2.063,0.207,420,26,0.24,0.06,-40.22560976,-5.745972125,0.575003339,0,2.057482353,0.167107727,0.188594309,-1,1.909680732,-0.038030174,0.004242108,1,1,2,2-Jan,3.12147,2.77767,0.132448,0.138663,0.151184,0.145708,25840.6,24851.9,30337,29118.5,35560.2,32743.4,46444.5,43290.2,1.78673,1.90803,0.138648,0,30.9487,999.9,59.2,34.6,33.2915,63.8385,19.6675,1,0.347462,0,20.2555,5.22822,11.974,4.96915,3.29003,9999,9999,9999,999.9,4.97276,1.87731,1.87546,1.87819,1.87491,1.87848,1.87559,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.052,0.1895,0.256514706,0.001564482,-8.55E-07,3.65E-10,0.189522288,0,0,0,1,2102,1,21,60642.9,60642.8,1.75903,2.55005,1.39893,2.29858,1.44897,2.61719,39.6418,13.7293,18,473.995,525.261,31.8388,31.6739,30,31.3419,31.3956,35.2854,0,100,-999.9,754.779,35.1136,100.339,99.5547,NA
814,1718302961,13185.1,20240613 13:22:41,13:22:41,5,3136,albert,1718302954,0.001637654,1.637653959,11.48851317,685.9385556,479.0682004,47.11068675,67.45393745,0.097775446,2.899709976,0.095980124,0.060146134,353.8495167,34.63873578,33.19413333,5.107477528,69.45903393,3.503047932,5.043329476,1.604429597,-72.2205396,-35.18622088,-2.781256054,243.6615001,32.91567553,1.644555052,11.48851317,766.5767232,735.2058606,3.411370903,64.94895461,1.637653959,33.7200795,35.61528042,-7.61E-06,111.382537,0,0,1,0,51105,2011.318404,1649.884632,0.820300072,0.17592914,6,0.5,0: Broadleaf,2,TRUE,1718302954,685.9385556,726.7897778,35.62246667,33.71935926,684.8941481,35.43294444,500.0154815,98.23822963,0.099933315,32.96905556,33.19413333,999.9,0,0,10007.17593,0,11.30136667,-40.85108519,711.2759259,752.1516667,1.903112963,726.7897778,33.71935926,3.499488148,3.31253,26.61726296,25.68833704,2000.017037,0.979994593,0.020005044,0,2.103314815,0,23865.66667,17338.33333,41.79140741,42.28214815,41.55544444,40.80977778,41.29374074,1960.007037,40.01,0,1718302979,0,0,--:--:--,1714664385,1714664385,0,-0.114,0.012,2.063,0.207,420,26,0.24,0.06,-40.63608293,-4.385312195,0.447606741,0,2.074205882,0.182013759,0.201057639,-1,1.906112683,-0.056820418,0.005781238,1,1,2,2-Jan,3.12141,2.77771,0.134582,0.140795,0.151163,0.145706,25776.5,24790.3,30336.5,29118.5,35560.9,32743.8,46444,43290.3,1.78688,1.90823,0.138924,0,30.9399,999.9,59.2,34.6,33.2912,63.5485,19.7837,1,0.347604,0,20.2555,5.22732,11.9739,4.9692,3.28988,9999,9999,9999,999.9,4.97276,1.8773,1.87546,1.8782,1.87491,1.87848,1.8756,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.066,0.1895,0.256514706,0.001564482,-8.55E-07,3.65E-10,0.189522288,0,0,0,1,2102,1,21,60642.9,60642.9,1.79321,2.55615,1.39893,2.29858,1.44897,2.61841,39.6418,13.7293,18,474.078,525.406,31.8393,31.6739,30.0002,31.3419,31.3956,35.965,0,100,-999.9,774.818,35.1136,100.338,99.5549,NA
815,1718302966,13190.1,20240613 13:22:46,13:22:46,5,3136,albert,1718302958,0.001625055,1.62505505,11.49440925,701.50175,492.5184964,48.43306483,68.98396707,0.096946276,2.899385085,0.095180785,0.059643935,353.8638995,34.64372084,33.19555,5.107883521,69.44129141,3.50243532,5.043735865,1.605448201,-71.66492769,-35.17961131,-2.78108405,244.2382764,33.14021665,1.639256675,11.49440925,783.9781689,752.4291818,3.445506774,64.94895461,1.62505505,33.71992117,35.60061469,-1.38E-05,111.382537,0,0,1,0,50955,2011.400061,1649.951624,0.820300077,0.175929148,6,0.5,0: Broadleaf,2,TRUE,1718302958,701.50175,742.6484643,35.61645714,33.71947857,700.4433571,35.42693929,500.0179286,98.237575,0.099980204,32.97048929,33.19555,999.9,0,0,10005.37893,0,11.41220357,-41.1466,727.4095357,768.5640714,1.896976786,742.6484643,33.71947857,3.498874643,3.312520714,26.61428214,25.68828214,1999.987857,0.979994179,0.020005389,0,2.079053571,0,23890.80357,17338.08571,41.81232143,42.28764286,41.57132143,40.82325,41.29892857,1959.977857,40.01,0,1718302984,0,0,--:--:--,1714664385,1714664385,0,-0.114,0.012,2.063,0.207,420,26,0.24,0.06,-40.944555,-3.620312195,0.3675152,0,2.070532353,-0.177016039,0.229979299,-1,1.90055925,-0.073609193,0.007413886,1,1,2,2-Jan,3.12146,2.77774,0.136708,0.142888,0.151108,0.145705,25713,24729.7,30336.3,29118.3,35563.2,32743.6,46443.8,43289.8,1.78657,1.9082,0.139669,0,30.9285,999.9,59.2,34.6,33.2949,63.6785,19.8037,1,0.347198,0,20.2556,5.22762,11.9739,4.9693,3.2898,9999,9999,9999,999.9,4.97276,1.87731,1.87546,1.8782,1.87493,1.87849,1.87561,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.082,0.1895,0.256514706,0.001564482,-8.55E-07,3.65E-10,0.189522288,0,0,0,1,2102,1,21,60643,60643,1.82373,2.56104,1.39893,2.29858,1.44897,2.65259,39.6418,13.7293,18,473.912,525.388,31.8398,31.6739,30.0001,31.3419,31.3956,36.5692,0,100,-999.9,788.198,35.1136,100.338,99.5539,NA
816,1718302971,13195.1,20240613 13:22:51,13:22:51,5,3136,albert,1718302964,0.001540466,1.540465905,11.72988794,719.0246667,495.0085185,48.67744805,70.70643141,0.091818236,2.900290307,0.090233418,0.056535997,353.7842345,34.66082188,33.19013333,5.106331347,69.42867833,3.501000281,5.042585233,1.605331066,-67.93454643,-34.978412,-2.76418704,248.107089,33.29564033,1.626618536,11.72988794,801.4139648,769.6207273,3.43595926,64.94895461,1.540465905,33.71990867,35.57024056,-0.0078635,111.382537,0,0,1,0,50925,2010.947252,1649.580184,0.820300076,0.175929147,6,0.5,0: Broadleaf,2,TRUE,1718302964,719.0246667,760.380963,35.60221481,33.71985556,717.9503704,35.41270741,500.0237778,98.23661852,0.0999681,32.96642963,33.19013333,999.9,0,0,10010.66963,0,10.95465926,-41.35634074,745.5683704,786.9157037,1.882351852,760.380963,33.71985556,3.497441111,3.312525926,26.60732593,25.68831481,1999.992593,0.979994037,0.0200055,0,2.025855556,0,23921.15556,17338.12963,41.82859259,42.28674074,41.54614815,40.82137037,41.29374074,1959.982593,40.01,0,1718302989,0,0,--:--:--,1714664385,1714664385,0,-0.114,0.012,2.063,0.207,420,26,0.24,0.06,-41.2310675,-2.591249156,0.262209073,0,2.068111765,-0.611984717,0.236387752,-1,1.8897925,-0.150950769,0.015745817,0,0,2,0/2,3.12137,2.77797,0.138806,0.144963,0.15103,0.1457,25650.6,24670.2,30336.4,29118.8,35566.7,32744.5,46443.8,43290.6,1.78645,1.90847,0.13905,0,30.9102,999.9,59.2,34.6,33.2903,63.6885,19.8357,1,0.347505,0,20.2557,5.22762,11.974,4.9692,3.2898,9999,9999,9999,999.9,4.97275,1.8773,1.87546,1.8782,1.87491,1.87849,1.87561,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.096,0.1895,0.256514706,0.001564482,-8.55E-07,3.65E-10,0.189522288,0,0,0,1,2102,1,21,60643.1,60643.1,1.85791,2.56592,1.39893,2.29858,1.44897,2.62573,39.6669,13.7205,18,473.843,525.587,31.8397,31.6739,30,31.3419,31.3956,37.2486,0,100,-999.9,808.234,35.1136,100.338,99.5557,NA
817,1718302976,13200.1,20240613 13:22:56,13:22:56,5,3136,albert,1718302968,0.00157928,1.579279633,11.79062983,734.6583929,514.3796755,50.58212471,72.24348904,0.094238935,2.89879094,0.092569423,0.058003425,353.7640628,34.64299759,33.18027143,5.103506419,69.42618322,3.499226762,5.04021192,1.604279657,-69.64623184,-34.72812164,-2.745581812,246.6441275,33.45077676,1.612710101,11.79062983,818.7643098,786.8483636,3.445556546,64.94895461,1.579279633,33.71628623,35.55307762,-0.001068779,111.382537,0,0,1,0,51007,2010.832668,1649.486184,0.820300073,0.17592914,6,0.5,0: Broadleaf,2,TRUE,1718302968,734.6583929,776.2175357,35.58433214,33.71810357,733.57,35.39482143,500.0425714,98.23612857,0.100036564,32.95805357,33.18027143,999.9,0,0,10002.11857,0,10.81766786,-41.55923571,761.7649286,803.3034286,1.866220714,776.2175357,33.71810357,3.4956675,3.3123375,26.59871071,25.68735357,2000.015,0.979994,0.0200055,0,2.024214286,0,23950.5,17338.32143,41.84357143,42.27214286,41.54,40.82557143,41.28985714,1960.005,40.01,0,1718302994,0,0,--:--:--,1714664385,1714664385,0,-0.114,0.012,2.063,0.207,420,26,0.24,0.06,-41.44032195,-2.452143554,0.248292824,0,2.041647059,-0.200825058,0.275862107,-1,1.874859756,-0.21156878,0.021298197,0,0,2,0/2,3.12145,2.7777,0.140879,0.147023,0.150976,0.145674,25588.7,24610.5,30336.3,29118.6,35569.1,32745.4,46443.8,43290.3,1.7867,1.90845,0.139713,0,30.8893,999.9,59.2,34.6,33.2942,63.9085,19.7316,1,0.347218,0,20.2556,5.22792,11.974,4.9694,3.28975,9999,9999,9999,999.9,4.97275,1.87732,1.87545,1.8782,1.87489,1.87848,1.87561,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.112,0.1896,0.256514706,0.001564482,-8.55E-07,3.65E-10,0.189522288,0,0,0,1,2102,1,21,60643.2,60643.2,1.88843,2.56836,1.39893,2.29858,1.44897,2.61108,39.6418,13.7205,18,473.981,525.569,31.8388,31.6739,30.0001,31.3419,31.3956,37.8443,0,100,-999.9,821.593,35.1136,100.338,99.555,NA
818,1718302981,13205.1,20240613 13:23:01,13:23:01,5,3136,albert,1718302974,0.001581238,1.581237788,11.99669421,752.203,528.5072461,51.97132864,73.96869127,0.094490626,2.898825509,0.092812289,0.05815599,353.7401138,34.62911317,33.16500741,5.099136744,69.43393768,3.497016604,5.036465913,1.602120141,-69.73258645,-34.41028798,-2.720041805,246.8771976,33.60155296,1.598328061,11.99669421,836.1290856,803.9906303,3.438482956,64.94895461,1.581237788,33.70514593,35.54134545,-0.000724251,111.382537,0,0,1,0,50966,2010.6966,1649.374562,0.82030007,0.175929135,6,0.5,0: Broadleaf,2,TRUE,1718302974,752.203,793.9658889,35.56188889,33.71217778,751.0988148,35.37236667,500.0202963,98.23615185,0.099924011,32.94482593,33.16500741,999.9,0,0,10002.31444,0,10.66326667,-41.76295926,779.9388148,821.6659259,1.849695556,793.9658889,33.71217778,3.493462963,3.311755926,26.5879963,25.6844,2000.033333,0.979994,0.0200055,0,1.979759259,0,23984.51111,17338.48519,41.88162963,42.25459259,41.53214815,40.82611111,41.30051852,1960.023333,40.01,0,1718302999,0,0,--:--:--,1714664385,1714664385,0,-0.114,0.012,2.063,0.207,420,26,0.24,0.06,-41.642305,-2.224378987,0.217172943,0,1.998485294,-0.340154323,0.312502377,-1,1.8612595,-0.194732083,0.019575752,0,0,2,0/2,3.12111,2.77711,0.142929,0.149048,0.15095,0.145639,25528,24552.6,30336.8,29119.3,35570.7,32747.7,46444.3,43291.4,1.78615,1.90898,0.140302,0,30.8671,999.9,59.2,34.6,33.2915,64.1586,19.8518,1,0.347406,0,20.255,5.22403,11.974,4.96735,3.28928,9999,9999,9999,999.9,4.97275,1.87731,1.87546,1.8782,1.87491,1.87848,1.87561,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.126,0.1895,0.256514706,0.001564482,-8.55E-07,3.65E-10,0.189522288,0,0,0,1,2102,1,21,60643.3,60643.3,1.92139,2.56592,1.39893,2.29858,1.44897,2.59888,39.6418,13.7205,18,473.676,525.948,31.8382,31.6732,30,31.3419,31.3956,38.5157,0,100,-999.9,841.63,35.1136,100.339,99.5574,NA
819,1718302986,13210.1,20240613 13:23:06,13:23:06,5,3136,albert,1718302978,0.001596086,1.596086161,12.2401281,767.8200357,541.7549732,53.27427118,75.50471121,0.095499769,2.897990793,0.093785259,0.058767265,353.7446358,34.6163335,33.1548,5.096216457,69.44614364,3.495787022,5.033810142,1.600429436,-70.38739969,-34.27158778,-2.709598046,246.3760503,33.7380508,1.595303856,12.2401281,853.4465978,821.0973091,3.419779092,64.94895461,1.596086161,33.69286939,35.54097552,-9.79E-05,111.382537,0,0,1,0,50874,2010.722279,1649.395628,0.820300071,0.175929137,6,0.5,0: Broadleaf,2,TRUE,1718302978,767.8200357,809.7763214,35.54924286,33.7029,766.7019286,35.35972143,499.9912143,98.23646429,0.100004811,32.93544286,33.1548,999.9,0,0,9997.496429,0,10.69656429,-41.95633929,796.1213571,838.0198571,1.846329286,809.7763214,33.7029,3.492232143,3.310855,26.58201071,25.67980714,2000.025714,0.979993893,0.020005611,0,2.002957143,0,24014.725,17338.40714,41.86117857,42.25221429,41.54892857,40.82339286,41.30546429,1960.015714,40.01,0,1718303004,0,0,--:--:--,1714664385,1714664385,0,-0.114,0.012,2.063,0.207,420,26,0.24,0.06,-41.84702195,-2.412997213,0.240545789,0,2.017908824,0.440331547,0.299529794,-1,1.850934634,-0.062641254,0.010092661,1,1,2,2-Jan,3.12171,2.77811,0.144945,0.151065,0.150952,0.145604,25467.8,24494.1,30336.8,29119,35570.8,32749,46444.4,43291.1,1.78715,1.90807,0.14171,0,30.8469,999.9,59.2,34.6,33.2904,63.9286,19.5673,1,0.347218,0,20.2556,5.22762,11.9739,4.9694,3.28982,9999,9999,9999,999.9,4.97275,1.87733,1.87546,1.87821,1.87491,1.87849,1.87561,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.141,0.1895,0.256514706,0.001564482,-8.55E-07,3.65E-10,0.189522288,0,0,0,1,2102,1,21,60643.4,60643.3,1.95068,2.56348,1.39893,2.29858,1.44897,2.52563,39.6418,13.7118,18,474.23,525.298,31.8372,31.6724,30.0001,31.3419,31.3956,39.1074,0,100,-999.9,854.989,35.1136,100.339,99.5566,NA
820,1718302991,13215.1,20240613 13:23:11,13:23:11,5,3136,albert,1718302984,0.001611151,1.611150987,12.26885932,785.3207778,560.4042025,55.1081398,77.22562932,0.096491981,2.898246924,0.094742163,0.059368423,353.7099451,34.60649468,33.14841481,5.094390428,69.45524402,3.495152232,5.032236632,1.599238196,-71.05175853,-34.14589631,-2.699263922,245.8130264,33.91403205,1.599823938,12.26885932,870.8584428,838.3268182,3.449162635,64.94895461,1.611150987,33.6829035,35.54663147,0.000106359,111.382537,0,0,1,0,50995,2010.525074,1649.233863,0.820300072,0.175929139,6,0.5,0: Broadleaf,2,TRUE,1718302984,785.3207778,827.524963,35.54280741,33.69126667,784.187,35.35328148,500.0035926,98.23638148,0.100032759,32.92988148,33.14841481,999.9,0,0,9998.973333,0,10.50507407,-42.20415185,814.261963,856.3772222,1.851535185,827.524963,33.69126667,3.491596296,3.309708148,26.57892963,25.67397037,2000.02,0.979993889,0.020005615,0,2.030755556,0,24047.86667,17338.35556,41.84907407,42.24996296,41.56692593,40.81444444,41.296,1960.01,40.01,0,1718303009,0,0,--:--:--,1714664385,1714664385,0,-0.114,0.012,2.063,0.207,420,26,0.24,0.06,-42.06794146,-2.769305226,0.275983123,0,2.045255882,0.675555381,0.294831235,-1,1.850120488,0.058183484,0.008047126,1,1,2,2-Jan,3.12176,2.77773,0.146956,0.15306,0.150964,0.145582,25407.3,24436.6,30336.1,29119.2,35570,32750.2,46443.7,43291.4,1.78732,1.90817,0.143528,0,30.8321,999.9,59.2,34.6,33.2864,63.9086,19.4792,1,0.347175,0,20.2555,5.22777,11.974,4.9695,3.28963,9999,9999,9999,999.9,4.97275,1.87731,1.87545,1.8782,1.87487,1.87847,1.87561,1.8768,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.156,0.1895,0.256514706,0.001564482,-8.55E-07,3.65E-10,0.189522288,0,0,0,1,2102,1,21,60643.4,60643.4,1.98364,2.56714,1.39893,2.29858,1.44897,2.51465,39.6418,13.7118,18,474.328,525.37,31.8362,31.6711,30.0001,31.3419,31.3956,39.7695,0,100,-999.9,875.027,35.1136,100.337,99.5572,NA
821,1718302996,13220.1,20240613 13:23:16,13:23:16,5,3136,albert,1718302988,0.001615852,1.615851872,12.39914005,800.9422857,573.9232569,56.43772005,78.76202254,0.096725973,2.898163641,0.094967692,0.05951012,353.7091614,34.60620099,33.15162143,5.095307381,69.45299759,3.495215451,5.032490422,1.60009193,-71.25906754,-34.50576849,-2.727845402,245.2164799,34.03857348,1.608306731,12.39914005,888.1553172,855.5134667,3.438899483,64.94895461,1.615851872,33.67509374,35.54515105,3.75E-06,111.382537,0,0,1,0,50961,2010.520618,1649.230208,0.820300072,0.175929139,6,0.5,0: Broadleaf,2,TRUE,1718302988,800.9422857,843.3341429,35.54334643,33.68198571,799.7945357,35.35383214,500.0026429,98.23661071,0.100090875,32.93077857,33.15162143,999.9,0,0,9998.4725,0,10.500975,-42.39186071,830.4596071,872.7292857,1.8613675,843.3341429,33.68198571,3.491657857,3.308804286,26.57924286,25.66936071,2000.019643,0.979993893,0.020005611,0,2.033753571,0,24076.98571,17338.33571,41.8545,42.24996429,41.56903571,40.81432143,41.29882143,1960.009643,40.01,0,1718303014,0,0,--:--:--,1714664385,1714664385,0,-0.114,0.012,2.063,0.207,420,26,0.24,0.06,-42.23209512,-2.65390453,0.266252902,0,2.053494118,0.220488913,0.296397921,-1,1.854609512,0.115173031,0.011685144,0,0,2,0/2,3.12158,2.77797,0.14894,0.155021,0.150961,0.145557,25348.2,24379.7,30336.1,29118.9,35570.1,32750.9,46443.5,43290.9,1.787,1.90832,0.144511,0,30.8227,999.9,59.2,34.6,33.2948,64.1286,19.4712,1,0.347353,0,20.2554,5.22792,11.974,4.96965,3.28982,9999,9999,9999,999.9,4.97275,1.87731,1.87545,1.8782,1.87494,1.87849,1.8756,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.171,0.1895,0.256514706,0.001564482,-8.55E-07,3.65E-10,0.189522288,0,0,0,1,2102,1,21,60643.5,60643.5,2.01416,2.5647,1.39893,2.29736,1.44897,2.51587,39.6418,13.7118,18,474.147,525.478,31.8357,31.6711,30.0001,31.3419,31.3956,40.3568,0,100,-999.9,888.386,35.1136,100.337,99.5562,NA
